GEOID,zip_code,route_id,total_pop,black_pop,hispanic_pop,asian_pop,white_pop
390170111311009,45069,42,0,0,0,0,0
390610007003017,45202,100,20,1,4,0,13
390610041001000,45208,11,99,16,5,3,74
390610007002040,45202,78,0,0,0,0,0
390610094001009,45205,2431,123,61,13,0,41
390610082023001,45224,4012,132,65,3,3,56
390610215093001,45231,17,0,0,0,0,0
390610209022002,45211,41,292,73,3,2,198
390610010002010,45202,24,22,1,1,0,14
390610241006013,45243,2,4,0,0,2,1
390610274004013,45215,78,15,4,0,0,10
390610215041008,45240,20,143,94,23,0,18
390610269001001,45214,4911,52,23,0,0,29
390610064001002,45237,5162,95,76,3,0,9
390610055003014,45227,28,9,6,0,0,0
390610216022002,45231,17,80,63,5,0,7
390610217011006,45231,17,181,53,6,0,117
390610039003005,45207,31,88,79,0,1,8
390610237021011,45236,4,223,16,8,1,193
390610273002058,45174,29,70,0,0,0,69
390610215093003,45231,17,0,0,0,0,0
390610264001016,45214,49,35,28,0,0,7
390610264005005,45203,49,78,72,1,0,3
390610027001007,45214,4911,18,13,3,0,0
390610207425003,45251,17,115,35,11,1,53
390610276002009,45227,11,25,13,0,1,9
390610218013013,45239,17,43,31,1,0,10
390610265002006,45202,1,0,0,0,0,0
390610254011002,45212,51,9,0,0,0,7
390610216044005,45239,17,31,9,2,0,11
390610221013004,45231,20,35,0,0,0,27
390610065011005,45229,43,61,4,2,0,53
390610248001014,45227,29,21,0,0,2,19
390610248001016,45227,29,0,0,0,0,0
390610025001010,45219,46,15,4,5,0,3
390610269001040,45214,6,38,35,0,0,3
390610263001123,45204,4081,0,0,0,0,0
390610235225005,45242,3,33,3,2,0,27
390610267001015,45202,43,0,0,0,0,0
390610212023003,45238,4033,31,0,4,1,22
390610083002000,45239,19,112,43,0,1,59
390610083002008,45239,17,77,38,2,1,24
390610207632000,45247,74,500,110,10,50,320
390610064004004,45216,1161,0,0,0,0,0
390610007003021,45202,33,3,1,0,1,0
390610213023008,45233,3381,49,3,0,0,41
390610209024005,45211,1751,20,2,2,0,11
390610268002002,45202,1,104,2,1,0,100
390170111233006,45069,42,0,0,0,0,0
390170111233007,45069,42,0,0,0,0,0
390250405001022,45150,29,15,0,0,0,15
390610209022006,45211,41,156,41,0,0,110
390610101003011,45211,38,158,36,0,0,108
391650320033029,45040,71,0,0,0,0,0
390610061001031,45216,41,53,13,19,0,16
390610104001018,45233,32,19,0,3,0,15
390610265002051,45202,85,0,0,0,0,0
390610241006006,45243,2,50,0,1,0,45
390610022003003,45219,19,52,41,2,0,5
390610243241009,45140,71,97,6,9,5,67
390610274002017,45215,43,13,3,0,0,8
390610274002028,45215,43,42,5,2,0,32
390250405004004,45150,29,23,0,1,0,21
390610215015006,45246,23,51,11,11,0,20
391650320033057,45039,71,17,3,4,2,7
391650320061004,45040,71,0,0,0,0,0
390610064002008,45237,5162,48,44,2,0,0
390610272002033,45214,6,14,4,0,0,10
390610220001002,45218,20,81,7,4,0,62
390610207051003,45251,17,55,5,3,1,40
390610061001050,45216,78,0,0,0,0,0
390610266002036,45202,1,0,0,0,0,0
390610264001018,45214,49,48,42,3,0,0
390610231001034,45241,43,76,3,6,0,67
390610252004006,45212,4,77,24,2,1,42
390610235224000,45242,3,87,2,1,0,80
390610240013003,45236,3,381,22,23,71,260
390610061001030,45216,4312,15,2,0,0,10
390610239021002,45242,67,0,0,0,0,0
390610230011009,45241,67,6,0,0,2,3
390610207644004,45239,74,188,16,7,35,120
390610233003005,45237,4071,40,0,2,0,33
390610028001039,45225,64,39,18,0,0,20
390610110001015,45237,4961,30,17,0,0,8
390610271001003,45237,4961,66,53,2,0,6
390610222003009,45216,78,0,0,0,0,0
390610218021001,45239,17,37,24,4,0,4
390610049003006,45208,51,51,0,3,1,42
390610052002006,45209,2471,118,6,6,1,102
390610209024002,45211,21,90,18,2,3,53
390610269001018,45214,6,10,2,5,0,3
390610269001028,45214,6,52,50,0,0,0
390610269001019,45214,6,0,0,0,0,0
390610052001006,45209,51,125,0,5,0,119
390610007001003,45202,11,64,1,1,8,54
390610007001009,45202,11,189,13,12,11,150
390610276001004,45213,3,0,0,0,0,0
390610254012011,45212,4,12,0,2,3,6
390610028001037,45225,16,41,15,0,0,25
390610075001001,45223,27,300,81,5,11,177
390610249011007,45244,29,3,0,0,0,0
390610263001083,45203,31,0,0,0,0,0
390610240021014,45236,4,0,0,0,0,0
390610058004002,45213,4,65,44,2,9,7
390610217012002,45231,16,38,13,3,2,20
390610239023006,45242,3,74,1,2,2,68
390610248002007,45227,29,104,0,0,1,102
390610215722004,45240,20,231,148,20,9,46
390610102013002,45211,33,0,0,0,0,0
390610240013001,45236,4,53,1,6,0,38
390610274002004,45215,78,9,2,0,0,5
390610100042001,45238,64,1788,1344,118,12,240
390610232103012,45215,2421,65,3,1,6,49
390610265002015,45202,28,0,0,0,0,0
390610235222005,45242,3,183,4,9,7,158
390610235224016,45242,3,64,5,5,0,46
390610056002018,45227,29,19,4,2,2,9
390610248002018,45227,29,62,0,1,1,59
390610040002000,45207,4,0,0,0,0,0
390610207052001,45239,19,448,121,25,0,267
390610010001001,45202,78,51,14,2,0,25
390610235013001,45241,4,204,2,5,14,174
390610261023000,45030,52,39,0,1,0,37
390170111232023,45069,42,0,0,0,0,0
390610103001009,45204,50,0,0,0,0,0
390610215013003,45246,23,228,118,10,11,81
390610232013015,45215,43,64,0,0,2,54
390610218013007,45239,17,13,5,0,1,5
390610061001033,45216,41,79,21,15,0,39
390610277004016,45223,16,10,1,4,0,3
390610065022013,45217,2411,270,215,4,4,40
390610270001001,45229,46,0,0,0,0,0
390610237021010,45236,3,50,1,1,0,45
390610221023007,45231,20,71,56,3,2,9
390610263001093,45203,27,0,0,0,0,0
390610235222000,45242,3,53,0,1,1,41
390610273001005,45174,29,310,0,4,1,300
390610273001003,45174,29,216,0,0,0,212
390610060002003,45215,43,0,0,0,0,0
390610207051006,45251,19,48,8,3,0,26
390610258005003,45217,78,90,18,4,0,66
390610258005001,45217,2411,87,16,1,2,60
390610215012009,45246,23,0,0,0,0,0
390610243241012,45140,71,220,7,0,42,166
390610235211003,45242,67,0,0,0,0,0
390610223012017,45246,23,25,5,1,5,6
390610074001003,45223,27,63,10,0,0,48
390610110002000,45237,43,340,298,1,0,28
390610230013035,45241,67,0,0,0,0,0
390610225001001,45246,78,177,127,1,2,45
390610101001003,45211,4034,34,20,4,2,0
390610241006005,45243,2,65,1,0,0,62
390610098001007,45205,4952,32,11,5,1,10
390610237023000,45236,3,0,0,0,0,0
390610270001000,45229,46,279,269,3,0,0
390610264003000,45214,6,0,0,0,0,0
390610096001001,45205,50,185,56,7,0,119
390610093003000,45205,4951,0,0,0,0,0
390610219001002,45224,17,34,28,0,0,0
390610267002004,45206,1141,22,14,0,1,6
390610240021020,45243,2,177,6,4,6,154
390610033002001,45219,90,82,5,1,5,71
390610049003008,45208,24,36,0,0,1,32
390610207622004,45239,19,110,30,6,3,54
390610210012007,45211,40,139,12,7,0,112
390610018002009,45202,3,41,8,3,4,24
390610050002005,45208,51,108,6,2,8,88
390610238002006,45236,5172,410,162,26,17,203
390610266002006,45202,2401,0,0,0,0,0
391650320032001,45039,71,69,2,12,0,47
391650320061009,45140,71,53,0,3,3,44
390170111281021,45069,42,0,0,0,0,0
390170111311031,45241,67,10,0,1,5,1
390610110001010,45237,78,40,30,0,0,10
390610274003017,45215,78,0,0,0,0,0
390610247001006,45227,29,36,0,0,0,34
390610056001018,45227,4023,4,2,0,0,0
390250414043002,45255,30,91,2,1,7,75
391650320111005,45140,71,222,15,16,30,148
390610040002015,45207,5151,138,117,0,1,14
390610208021010,45211,41,92,6,0,0,81
390610009001020,45202,100,45,15,0,0,30
390610218012008,45239,17,30,18,1,0,9
390610276001006,45209,3,0,0,0,0,0
390610243241010,45140,71,31,2,3,11,11
391650320062028,45249,71,128,1,6,49,68
390610230012001,45241,67,0,0,0,0,0
390610028002003,45225,16,42,10,0,0,27
391650320062010,45140,71,46,0,2,0,38
391650320081009,45040,71,0,0,0,0,0
391650320081052,45040,71,24,0,2,6,8
391650319044018,45040,71,55,1,3,5,43
390610269002030,45214,16,20,9,4,0,0
390610086012007,45225,49,23,18,4,0,1
390610073001002,45232,20,49,18,2,0,13
390610217023008,45231,16,0,0,0,0,0
390610056002004,45227,4023,38,7,0,0,26
390610274001027,45215,43,0,0,0,0,0
390610215045001,45240,20,154,81,10,11,44
390610207072009,45247,74,113,2,2,0,100
390610086011007,45211,21,179,158,3,0,18
390610261041009,45030,52,0,0,0,0,0
390610219001016,45224,17,15,11,3,0,0
390610274002033,45215,43,70,30,4,0,36
390610274001003,45215,43,50,24,0,0,22
390610048001002,45208,28,54,0,1,3,47
390610257003003,45216,1161,0,0,0,0,0
390610098001004,45205,4952,141,51,27,0,50
390610047031029,45226,28,9,0,0,0,9
390610055004010,45227,28,28,21,0,0,6
390610250012002,45255,24,39,0,2,4,32
390610040002008,45207,5151,40,30,0,0,0
390610223012033,45246,78,0,0,0,0,0
390610092002008,45204,4951,255,87,25,0,128
390610272002036,45214,6,3,1,2,0,0
390610223023010,45241,67,114,0,7,0,99
390610207621000,45239,19,718,158,21,71,436
390610226021003,45215,78,105,51,3,0,43
390610086013002,45225,3337,48,40,0,0,4
390610250021001,45230,81,503,13,12,0,456
390610106001013,45233,32,38,0,0,0,37
390610106001005,45233,32,2,0,1,0,0
390610223012032,45246,78,55,3,12,3,33
390610061001045,45216,41,4,2,0,2,0
390610011001009,45202,4052,18,14,0,1,0
390610216041009,45231,17,112,53,2,0,52
390610237012009,45236,4,79,13,0,8,58
390610275001022,45255,75,0,0,0,0,0
390610002001002,45214,49,0,0,0,0,0
390610217021001,45231,16,166,103,1,0,46
390610233002012,45213,4071,122,3,3,0,110
390610254022010,45212,51,62,0,1,3,57
390610073002021,45232,43,0,0,0,0,0
390610216031005,45231,17,110,78,0,1,23
390610274001017,45215,78,163,16,0,0,145
390610226022010,45215,78,0,0,0,0,0
390610107001000,45238,32,59,11,5,0,35
390610050001007,45208,51,101,4,7,6,84
390610055003005,45227,11,31,1,0,0,23
390610223023011,45241,67,64,10,4,0,44
390610270003001,45229,31,0,0,0,0,0
390610102015008,45238,33,161,128,3,4,24
390610216042002,45231,17,117,35,11,0,64
390610100051000,45238,2431,1211,546,24,6,555
390610244013019,45227,29,3,0,0,0,3
390610253002013,45212,4,0,0,0,0,0
390610099022019,45238,32,67,1,2,0,59
390610218012000,45224,17,326,180,6,0,130
390610217022008,45231,16,94,63,2,0,27
390610208021009,45211,3333,327,27,1,3,287
390610256002004,45212,4,59,10,2,0,42
390610081001005,45224,1741,180,160,4,8,4
390610275003008,45230,4004,16,0,0,0,15
390610215091016,45231,17,276,47,5,0,223
390610215052002,45240,20,419,277,29,6,90
390610018001016,45202,24,17,0,1,0,15
390610263001072,45203,27,6,1,2,0,0
390610050005005,45208,11,68,3,5,1,50
390610011001034,45202,4052,11,0,3,0,8
390610052003013,45209,51,0,0,0,0,0
390610234003001,45237,2471,139,96,4,0,34
390610234003000,45237,2471,157,127,1,0,28
390610074002029,45223,27,0,0,0,0,0
390610277001031,45223,27,13,0,1,0,9
390610106001022,45233,3381,39,0,2,0,34
390610025001003,45219,17,432,70,21,8,315
390610237022011,45236,3,56,0,2,0,47
390610032001023,45219,46,134,7,0,44,76
390610264003004,45214,3341,0,0,0,0,0
390610016002018,45202,100,21,19,0,0,0
390610264003020,45203,49,58,20,1,0,37
390610086011018,45214,49,32,23,0,0,7
390610051001005,45208,4023,32,1,2,0,26
390610248001023,45227,29,33,0,0,1,25
390610046032011,45230,24,94,6,2,1,76
390610258004008,45217,78,136,12,0,0,123
390610270001006,45229,46,334,319,1,0,11
390610025002007,45219,17,68,13,2,4,45
390610072001010,45220,38,110,7,13,9,70
390610208111001,45239,41,316,47,10,4,227
390610209011003,45211,40,166,14,1,3,144
390610010003013,45202,100,27,22,0,0,5
390610256003001,45212,4,0,0,0,0,0
390610230013019,45241,67,0,0,0,0,0
390610033001013,45219,43,91,51,0,15,22
390610207632001,45239,74,43,2,2,3,29
390610041001004,45207,11,46,37,0,0,7
390610238004014,45236,4,98,56,0,4,24
391650320033010,45040,71,0,0,0,0,0
390610247002022,45227,29,20,1,0,0,19
390610056001006,45227,11,20,13,0,0,6
390610248003015,45227,29,110,0,3,0,104
391650320081032,45040,71,0,0,0,0,0
390170111233002,45069,42,0,0,0,0,0
390170111092001,45069,42,1,0,0,0,0
390610212021006,45238,3331,188,4,0,0,178
390610027001014,45214,20,14,14,0,0,0
390610223013017,45246,23,173,29,15,9,110
390610009002001,45202,78,74,19,2,1,52
390610241006009,45243,2,53,0,0,6,45
390610109001004,45238,64,196,91,1,8,85
390610025002005,45219,17,146,18,1,4,121
390170111252005,45069,42,35,0,3,4,27
390610223024009,45249,67,0,0,0,0,0
390610028002024,45214,4911,13,0,1,0,7
390610029011014,45225,1791,88,37,3,1,47
390170111311004,45069,42,0,0,0,0,0
390170111281004,45069,42,292,17,13,54,179
391650320033028,45040,71,16,0,1,3,9
390610082021009,45224,1711,80,59,1,0,17
390610057022008,45213,3,70,16,1,2,40
390610204011003,45001,32,36,2,2,0,22
390610074001013,45223,27,63,10,1,0,49
390610277003000,45223,27,87,8,0,1,75
390610085013000,45223,27,675,404,33,4,191
390610226013000,45215,78,284,9,5,11,256
390610227003010,45215,78,28,27,0,0,0
390610207412003,45251,17,728,329,16,3,359
390610075001004,45223,27,77,7,1,2,58
390610056001005,45227,11,21,2,4,0,11
390610215091019,45240,17,116,80,5,2,24
390610265003015,45202,27,62,4,5,0,50
390610063002001,45237,43,37,33,0,0,1
390610060002009,45215,78,0,0,0,0,0
390610227002017,45215,78,0,0,0,0,0
390610061002014,45216,1161,63,28,15,0,20
390610086012000,45225,49,33,27,6,0,0
390610040002012,45207,5151,59,46,5,0,8
390610085013001,45223,4011,116,10,0,2,97
390610216022005,45231,17,130,108,3,2,9
390610064002003,45237,5162,42,32,0,0,4
390610253003018,45212,41,0,0,0,0,0
390610209024006,45211,1751,42,9,4,0,25
390610209022005,45211,21,121,29,3,0,87
390610052002001,45209,3171,113,0,1,7,100
390610007003033,45202,20,35,0,2,3,29
390610221012007,45231,16,48,17,6,3,17
390610057022007,45213,3,96,22,3,4,62
390610255003002,45212,4,29,0,5,0,24
390610029011004,45225,1791,94,11,3,8,59
390610265002002,45202,1,0,0,0,0,0
390610267001040,45206,43,20,20,0,0,0
390610237012006,45236,4,73,3,0,1,64
390610250026002,45230,4004,47,5,1,0,35
390610058003003,45213,2471,48,28,2,2,16
390610105001017,45233,32,14,0,0,0,9
390610058003007,45213,2471,33,10,0,2,17
390610074002004,45223,27,83,0,6,0,77
390610232011016,45215,43,87,4,0,0,82
390610274001005,45215,43,46,0,1,0,45
390610221021001,45231,20,423,155,5,37,207
390610029011013,45220,17,31,9,1,4,12
390610274002006,45215,78,117,55,37,0,22
390610240014005,45236,4,35,1,3,2,23
390610248002002,45227,29,55,6,2,1,42
390610010002013,45202,24,142,9,3,3,124
390610221012004,45231,16,786,443,2,7,313
390610235221000,45242,67,88,7,1,0,77
390610248003008,45227,29,33,0,3,0,29
390610219001006,45239,17,67,16,2,0,48
390610007002024,45202,21,17,3,0,0,8
390610038001013,45207,31,0,0,0,0,0
390610057012003,45213,3371,176,35,9,6,122
390610252001001,45212,2471,0,0,0,0,0
390610018001000,45219,19,56,45,0,3,5
390610102015006,45211,21,70,11,0,11,43
390610053011004,45209,25,0,0,0,0,0
390610248002030,45227,29,0,0,0,0,0
390170111311000,45069,42,0,0,0,0,0
390610224002006,45246,78,128,52,2,3,65
390610226022009,45215,78,0,0,0,0,0
390610275003011,45230,4004,5,3,0,0,0
390610233001009,45237,4071,32,5,0,0,24
390610221012005,45231,20,46,9,4,1,21
390610037001010,45206,3171,24,12,0,0,9
390610018001003,45202,43,33,3,0,0,30
390610214011001,45238,77,305,8,6,1,266
390610106001007,45233,32,0,0,0,0,0
390610028002033,45214,5131,20,5,0,0,15
390610037001014,45206,24,198,73,1,6,112
390610240012020,45236,3,36,4,4,0,28
390610269002037,45214,16,72,69,0,0,2
390610277003008,45223,27,80,0,0,0,79
390610273002074,45174,29,0,0,0,0,0
390610273002067,45174,29,69,0,2,0,65
390610050004004,45208,51,221,11,5,13,188
390610023001016,45202,17,0,0,0,0,0
390610251025003,45255,30,70,1,0,0,65
390610243241008,45140,71,21,0,5,1,11
390610046021010,45230,24,0,0,0,0,0
390610224002014,45246,78,21,0,0,0,21
390610074001023,45223,27,0,0,0,0,0
390610082012002,45224,17,33,10,4,1,18
390610082021002,45224,4012,66,34,0,0,21
390610232013001,45215,43,43,12,2,0,29
390610204041011,45233,3381,9,0,1,0,6
390610248001015,45227,29,0,0,0,0,0
390610213043002,45238,32,126,5,1,1,113
390610265001011,45202,49,0,0,0,0,0
390610011001036,45202,43,0,0,0,0,0
390610239023018,45242,3,0,0,0,0,0
390610263001030,45204,4081,9,1,1,0,3
390610209023006,45211,1751,142,16,0,2,113
390610260011018,45030,52,78,0,7,0,69
390610230013000,45241,67,171,27,9,5,127
390610099013011,45238,4051,195,48,9,0,131
390610254022015,45209,51,0,0,0,0,0
390610007003009,45202,33,0,0,0,0,0
391650320111004,45140,71,0,0,0,0,0
391650319044014,45040,71,131,4,10,26,86
390610093003001,45205,4951,51,20,4,0,16
390610056003003,45227,25,88,46,0,0,38
390610247001002,45227,11,55,2,0,0,53
390610102012002,45211,33,370,169,47,0,145
390610216031001,45231,17,0,0,0,0,0
390610057022014,45213,4,0,0,0,0,0
390610225002019,45215,78,123,79,11,0,31
390610207425004,45251,17,282,79,5,7,174
390610110001014,45237,4961,40,19,6,0,14
390610277002013,45223,5111,54,25,0,1,26
390610022003008,45219,19,139,80,3,1,52
390610050002002,45208,51,117,4,2,1,109
391650320113005,45140,71,46,8,4,5,22
390170111253003,45069,42,250,14,7,15,184
390610235211036,45242,67,12,0,0,0,10
390250405003002,45150,29,15,4,1,0,10
391650320081015,45040,71,60,1,10,26,14
391650319061002,45040,71,12,4,3,0,4
391650320081027,45040,71,15,1,4,0,9
390610028001005,45225,16,0,0,0,0,0
390610235225010,45242,3,0,0,0,0,0
390610048001000,45208,28,0,0,0,0,0
390610221022004,45231,20,89,20,1,14,53
390610240021019,45243,2,73,1,1,7,64
390610273002033,45150,29,0,0,0,0,0
390610237012011,45236,3,22,0,0,1,19
390610215044003,45240,20,117,48,6,14,35
390610225002025,45215,78,119,32,3,0,81
390610273002049,45174,29,0,0,0,0,0
390610265002026,45202,27,0,0,0,0,0
390610277001000,45223,1742,19,0,1,0,14
390610048001021,45208,4023,38,0,3,2,29
390610235011001,45241,67,48,0,4,5,39
390610258003011,45217,78,0,0,0,0,0
390610257002006,45216,1161,99,16,22,0,56
390610215094000,45231,17,20,0,0,0,13
390610240012001,45242,3,14,3,0,0,9
390610235224018,45242,3,143,15,1,5,118
390610059001003,45212,2471,287,78,6,12,176
390610221025006,45231,16,40,10,0,4,24
390610217013001,45231,17,121,34,2,0,85
390610254022001,45209,51,164,8,6,19,127
390610215092006,45240,17,152,114,11,0,19
390610068002007,45229,51,202,186,1,0,5
390610239021020,45242,3,106,7,0,1,97
390610226015002,45215,78,128,4,2,9,109
390610009001010,45202,100,26,6,3,0,17
390610028002011,45225,64,3,0,0,0,2
390610220002007,45218,20,93,19,3,0,62
390610266002049,45226,28,11,4,0,0,7
390610102014004,45211,2432,100,27,2,2,63
390610265002069,45202,21,0,0,0,0,0
390610253002017,45212,4,0,0,0,0,0
390610267001021,45206,4961,30,29,0,0,0
390610235013004,45236,4,160,5,6,6,136
390610214211000,45238,32,145,11,2,1,123
390610046021017,45230,24,15,2,1,0,11
390610231001001,45241,67,0,0,0,0,0
390610217012003,45231,17,59,24,1,0,24
390610270002013,45219,43,63,33,0,0,26
390610007001015,45202,40,0,0,0,0,0
390610069002003,45229,46,0,0,0,0,0
390610269001004,45214,4911,0,0,0,0,0
390610277001022,45223,16,15,5,1,1,8
390610251034001,45255,75,133,0,6,8,113
390610223013021,45246,23,190,46,20,11,109
390610269002016,45214,49,56,47,4,0,4
390610099021001,45205,32,83,28,3,0,51
390610107002000,45238,32,133,49,2,0,67
390610104001004,45233,4081,13,1,1,0,5
390610016001009,45214,21,10,0,1,0,9
390610235221008,45242,3,0,0,0,0,0
390610248003022,45227,29,41,0,2,0,39
390610248001007,45227,29,71,0,0,1,68
390610255001001,45212,4,42,18,3,0,15
390610251024003,45255,24,39,1,3,1,19
390610240011002,45242,3,0,0,0,0,0
390610254021000,45212,51,0,0,0,0,0
390610098001009,45238,2431,20,5,10,0,3
390610100044003,45238,64,114,78,4,0,14
390610028002030,45225,4911,0,0,0,0,0
390610046023007,45230,24,20,0,3,0,14
390610057021006,45213,5161,0,0,0,0,0
390610265003029,45202,90,0,0,0,0,0
390610235212009,45242,67,0,0,0,0,0
390610060003008,45216,4061,80,39,3,0,34
390610223012001,45246,23,0,0,0,0,0
390610052002009,45209,51,0,0,0,0,0
390610086011020,45225,2431,15,14,1,0,0
390610271001018,45237,43,37,29,3,0,3
390610036001000,45206,31,56,47,0,0,1
390610240012010,45236,3,29,0,4,4,15
390610269001041,45214,3341,0,0,0,0,0
390610273002059,45174,29,12,0,0,0,11
390610227002004,45215,78,336,320,3,0,9
390610080002006,45224,20,186,126,9,0,37
390610061001052,45216,1161,9,0,0,0,9
390610269001039,45214,6,0,0,0,0,0
390610269002017,45214,16,13,9,1,0,3
390610234003003,45237,2471,86,68,5,0,13
390610218013006,45239,17,58,36,0,0,18
390610253002004,45212,4,63,10,1,0,50
390610106001038,45233,32,7,2,0,0,5
390610248001020,45227,29,61,2,2,0,54
390610102022004,45211,4331,105,46,2,2,47
390610009001013,45202,21,0,0,0,0,0
390610226015003,45215,78,692,53,39,12,545
390610267002009,45206,3171,26,10,2,0,12
390610058003008,45213,11,91,17,4,1,58
390610042001017,45206,28,34,0,5,0,18
390610083001010,45239,19,0,0,0,0,0
390610207643002,45239,74,207,25,4,47,119
390610257001010,45216,78,0,0,0,0,0
390610256002005,45212,4,84,0,4,2,76
390610232222007,45215,43,36,3,3,0,26
390610238004016,45236,5172,28,13,5,0,8
390610057021010,45213,4,0,0,0,0,0
390610265003012,45202,27,0,0,0,0,0
390610033002003,45219,90,198,2,0,14,180
390610007001032,45202,1,0,0,0,0,0
391650320111006,45140,71,0,0,0,0,0
390610277001011,45223,3337,42,40,0,0,2
390610061001013,45216,78,17,11,1,3,2
390610110001004,45237,43,717,656,7,0,31
390610056003002,45227,11,57,29,5,0,23
390250405004003,45150,29,47,0,1,0,45
390610213044005,45238,50,17,0,3,3,3
390250405002004,45150,29,13,0,1,0,11
390610040001001,45208,11,79,15,5,0,52
390610215091017,45231,17,17,1,1,1,11
390610205052009,45251,17,80,18,5,0,46
390610235212007,45242,67,0,0,0,0,0
390610265003020,45202,27,176,13,7,5,139
390610061002002,45216,1161,27,16,3,0,7
390610083003006,45239,41,0,0,0,0,0
390250404013008,45150,29,5,0,1,0,4
390610028001033,45225,16,21,5,1,0,12
390250405002002,45150,29,19,0,4,0,14
391650320081054,45040,71,0,0,0,0,0
390170111311032,45069,67,0,0,0,0,0
391650320111001,45140,71,787,27,37,276,408
390610269002000,45214,6,44,26,1,0,15
390610065021002,45229,43,11,5,0,0,1
390610061001036,45216,78,17,8,0,0,0
390610235221013,45242,3,53,1,4,3,45
390610095001003,45205,4951,71,17,3,0,46
390610277002009,45223,27,44,8,2,0,30
390610271001011,45237,4071,64,49,4,0,1
390610216042006,45231,17,68,49,1,0,18
390610064001010,45237,5162,13,11,1,0,0
390610265003018,45202,27,0,0,0,0,0
390610225001007,45246,78,57,42,3,0,7
390610258003040,45217,78,55,19,0,0,36
390610061002012,45216,78,131,47,24,3,55
390610055003001,45227,11,163,114,0,6,38
390610261041004,45030,52,0,0,0,0,0
390610239012001,45242,3,0,0,0,0,0
390610235212014,45242,67,339,6,7,28,292
390610266002037,45202,1,0,0,0,0,0
390610094001003,45205,4951,134,61,9,0,61
390610227001005,45215,78,53,51,2,0,0
390610226012009,45215,78,70,10,4,1,53
390610106001002,45233,32,0,0,0,0,0
390610232011012,45215,43,38,0,1,0,35
390610264003003,45214,3341,0,0,0,0,0
390610058003016,45227,11,124,106,9,0,4
390610268001012,45202,11,0,0,0,0,0
390610265002054,45202,85,148,10,23,16,99
390610215062010,45240,23,147,102,14,1,22
390610049003012,45208,24,52,0,1,3,48
390610049003011,45208,51,21,3,1,3,14
390610102012005,45211,2432,57,6,9,2,38
390610011001005,45202,43,85,43,0,0,37
390610041001001,45208,11,51,10,2,4,32
390610250025004,45230,4004,50,3,9,0,28
390610046022004,45230,30,29,8,3,0,15
390610109001005,45238,2111,138,73,6,5,48
390610101001004,45211,41,41,15,9,1,6
390610275003025,45230,4004,0,0,0,0,0
390610047031008,45226,28,0,0,0,0,0
390610274001018,45215,78,40,1,0,0,37
390610217011011,45231,17,4,1,1,0,2
390610055002009,45227,28,0,0,0,0,0
390610238004001,45236,4,38,19,1,3,15
390610260011037,45030,52,0,0,0,0,0
390610260022051,45030,52,0,0,0,0,0
390610232012012,45237,43,49,45,0,2,1
390610212022000,45238,41,348,47,2,0,286
390610265002012,45202,90,0,0,0,0,0
390610277001026,45223,27,0,0,0,0,0
390610099022007,45238,32,130,26,19,0,80
390610011001002,45202,43,6,5,0,0,0
390610064003002,45237,5162,24,13,2,0,7
390610065023001,45229,43,311,158,2,5,129
390610056002006,45227,4023,32,2,0,6,23
390610023001028,45202,17,3,0,0,0,3
390610007002000,45202,20,14,1,1,4,5
390610234002008,45237,2471,95,61,0,0,25
390610097003008,45238,77,64,1,23,0,36
390610022002007,45219,19,41,28,4,0,5
390610266002026,45202,28,0,0,0,0,0
390610238004008,45236,4,102,58,4,0,26
390610007003008,45202,33,0,0,0,0,0
390610040002003,45207,4,55,37,1,0,8
390610098001008,45238,4952,0,0,0,0,0
390610227003016,45215,78,54,48,1,0,5
390610011001038,45202,43,0,0,0,0,0
390610243232012,45249,3,34,0,10,1,15
390610251012002,45244,30,119,5,0,5,101
390610102014002,45211,38,117,22,6,0,86
390610223012025,45246,78,0,0,0,0,0
390610218023005,45239,17,67,55,1,0,9
390610218014011,45239,17,82,48,2,0,28
390610207411001,45251,17,277,61,15,5,164
390610237011004,45236,3,82,6,1,0,62
390610267002001,45206,1141,99,88,0,0,11
390610263001080,45203,31,0,0,0,0,0
390610240015001,45236,3,0,0,0,0,0
390610088001007,45211,21,26,8,9,0,2
390610010002014,45202,17,9,0,0,0,7
390610264001021,45214,49,53,53,0,0,0
390610258005006,45217,78,73,28,2,0,34
390610243233000,45140,3,78,0,7,27,41
390610215044014,45240,20,0,0,0,0,0
390610218011005,45231,3311,478,360,22,2,76
390610046032012,45230,81,66,0,0,1,63
390610252001005,45212,4073,61,11,2,0,47
390610032001008,45219,51,0,0,0,0,0
390610232013022,45215,43,57,4,0,0,53
390610047031017,45226,28,65,4,2,0,57
390610227003007,45215,78,17,15,0,0,0
390610048001015,45208,4002,261,0,1,0,249
390610270002021,45206,43,0,0,0,0,0
390610237014005,45236,2421,59,4,0,0,54
390610253002003,45212,4,85,3,6,0,73
390610207642000,45239,19,100,14,0,7,74
390610254012016,45212,51,47,0,2,1,44
390610055001031,45227,28,19,11,0,0,2
390610046052002,45230,81,559,19,13,13,498
390610212022002,45238,4033,61,0,0,0,52
390610215091020,45231,17,15,2,4,4,3
390610023001029,45202,19,0,0,0,0,0
391650320091015,45040,71,140,0,6,15,114
391650320091046,45040,71,0,0,0,0,0
391650320091027,45040,71,170,6,15,129,14
390250405001005,45150,29,15,0,0,0,13
390610277004012,45223,27,31,4,1,1,23
390610056001007,45227,11,13,9,1,0,0
390610251034000,45255,24,335,2,8,16,288
