GEOID,zip_code,route_id,total_pop,black_pop,hispanic_pop,asian_pop,white_pop
271230411063000,55112,25-113,235,3,5,13,206
271230413024012,55112,801-113,0,0,0,0,0
270530085002004,55407,14-113,258,18,68,0,155
271230407062005,55126,262-113,248,0,2,35,205
271230406062009,55127,223-113,249,35,13,26,163
270530272033000,55384,645-113,0,0,0,0,0
270530258053010,55437,597-113,106,0,4,1,98
271230301002018,55108,3-113,0,0,0,0,0
271410315002025,56304,887-113,0,0,0,0,0
271230414003001,55113,261-113,0,0,0,0,0
270370606034008,55118,417-113,270,0,12,0,252
270530261013005,55305,671-113,18,1,0,0,17
270530262012004,55345,667-113,343,1,12,10,306
270530242001032,55423,4-113,41,2,1,4,34
270030506061009,55433,850-113,94,2,4,0,81
270530212002012,55422,14-113,58,8,6,1,39
270530239033020,55439,540-113,342,0,6,42,271
270531049012017,55455,6-113,0,0,0,0,0
270530253023007,55420,18-113,446,100,73,152,103
270030504011031,55303,805-113,0,0,0,0,0
270531019002006,55418,10-113,37,1,10,0,25
270030507091026,55433,850-113,0,0,0,0,0
270030507091004,55433,850-113,49,13,3,1,14
270530239022011,55439,46-113,128,0,7,27,90
270370605091016,55076,68-113,258,2,6,10,231
270530268077002,55445,705-113,53,5,3,0,44
270530237004010,55436,46-113,383,0,1,11,366
270531112003009,55410,6-113,75,1,7,0,64
270030508161012,55449,250-113,0,0,0,0,0
270370605024024,55076,364-113,0,0,0,0,0
270370608131004,55044,467-113,385,17,8,31,317
270030508112039,55434,852-113,0,0,0,0,0
270030510012001,55432,59-113,0,0,0,0,0
270370605064005,55076,68-113,475,7,12,0,444
270530264052000,55305,645-113,65,0,3,6,51
270530276013019,55364,645-113,0,0,0,0,0
270530275012036,55331,671-113,125,1,0,1,119
271230407043014,55126,227-113,173,1,9,5,142
271230421022001,55109,223-113,189,3,3,96,84
271230422012000,55117,71-113,129,3,13,41,72
271230408042015,55112,261-113,17,0,0,1,15
270530262012014,55345,667-113,154,6,6,6,133
270530272051020,55391,672-113,77,0,1,0,70
271230416013004,55113,223-113,158,10,13,0,129
271230415001000,55113,223-113,25,0,1,0,21
271230423013004,55109,270-113,217,9,11,9,179
270530259082006,55437,540-113,35,7,0,5,19
270530270022043,55359,672-113,84,0,5,0,76
271230411052002,55112,25-113,0,0,0,0,0
271630705022039,55082,294-113,29,0,5,0,24
271630713003031,55071,364-113,69,0,2,0,67
271630709063000,55128,294-113,0,0,0,0,0
270370605092014,55076,68-113,66,12,8,2,40
271450116003031,56301,887-113,0,0,0,0,0
270530257032005,55437,589-113,74,2,3,9,58
270530202022000,55430,763-113,456,208,59,23,157
270530238015000,55424,6-113,61,0,1,1,58
270530118004005,55417,22-113,0,0,0,0,0
270530275013002,55331,671-113,0,0,0,0,0
270030508281006,55014,262-113,59,1,1,3,48
270370605093009,55076,68-113,340,1,10,5,309
270530261041020,55343,612-113,0,0,0,0,0
270030505012025,55303,766-113,0,0,0,0,0
270030509012004,55014,250-113,0,0,0,0,0
271630709062014,55128,294-113,121,1,0,14,101
270370606051020,55120,415-113,0,0,0,0,0
270530239022013,55439,46-113,47,0,13,3,26
271230376041000,55116,54-113,17,0,3,0,8
271230408052003,55112,250-113,252,3,6,9,220
271230423021021,55109,61-113,0,0,0,0,0
271230419003022,55113,921-113,44,4,2,0,34
271230360003008,55102,54-113,0,0,0,0,0
271239800001007,55106,71-113,0,0,0,0,0
271230374035003,55119,70-113,76,6,10,5,48
271230421021000,55117,223-113,87,0,5,30,42
271230413012009,55113,61-113,0,0,0,0,0
270531263001023,55411,30-113,0,0,0,0,0
271230413021019,55113,225-113,653,14,17,25,585
271230409023003,55112,250-113,0,0,0,0,0
271630709122000,55128,294-113,303,9,4,15,258
270530234012001,55343,612-113,381,56,34,7,257
270530275013004,55331,671-113,229,0,0,0,229
271630703044043,55090,270-113,62,0,2,0,49
270530217002026,55422,7-113,0,0,0,0,0
270530259082014,55437,540-113,13,0,5,2,3
270531102001013,55407,23-113,76,6,9,2,58
270531261011005,55401,146-113,0,0,0,0,0
270530276021007,55364,645-113,0,0,0,0,0
270530275044002,55331,670-113,159,0,5,3,149
271630703031005,55110,270-113,371,0,9,0,350
270530001024000,55430,761-113,0,0,0,0,0
270530276013010,55364,677-113,0,0,0,0,0
270530262051009,55345,670-113,117,0,4,7,101
270530262062000,55345,667-113,151,12,5,4,124
270530264053000,55305,615-113,738,130,37,152,386
270370605092010,55076,68-113,79,3,3,0,70
270030508203008,55449,854-113,0,0,0,0,0
270531051001007,55405,9-113,0,0,0,0,0
270030508163015,55014,250-113,55,5,0,7,40
270530234021007,55343,612-113,38,0,0,0,37
270530272051029,55391,672-113,7,0,0,3,2
270530266091022,55447,672-113,26,0,0,8,18
271230306021014,55106,64-113,0,0,0,0,0
271230418001010,55113,61-113,308,77,14,27,160
271230422011000,55117,61-113,346,30,64,120,132
271230408052000,55112,250-113,113,4,10,15,78
271230306012000,55130,61-113,96,11,33,18,28
271230407044002,55126,227-113,599,62,11,139,365
271230405031006,55110,265-113,51,0,5,0,40
271230413024009,55113,801-113,0,0,0,0,0
271230407071018,55126,62-113,172,2,4,11,152
271230422024007,55117,71-113,133,6,8,46,67
271410303011010,56304,887-113,10,2,0,0,8
270370607175001,55121,415-113,0,0,0,0,0
270370601042009,55118,75-113,65,0,11,0,53
270530274002005,55331,671-113,43,0,5,0,34
270030502281018,55303,887-113,34,1,9,2,18
270530218001021,55422,9-113,0,0,0,0,0
270030508202002,55449,854-113,310,10,17,10,262
270370601043002,55118,62-113,185,16,36,2,128
271630707061007,55082,294-113,152,0,1,10,140
271630706041008,55082,294-113,90,0,0,3,77
270530239022008,55439,46-113,159,1,5,21,131
270530272042011,55364,672-113,0,0,0,0,0
270531005001026,55418,22-113,0,0,0,0,0
270030502271005,55303,852-113,218,22,0,0,189
270530260076005,55344,46-113,0,0,0,0,0
270531255004034,55420,535-113,24,0,1,4,15
270531225002004,55426,17-113,60,4,1,0,48
270530256052005,55437,542-113,88,3,0,0,79
270530259053008,55438,589-113,46,1,2,0,36
270531049025003,55414,992-113,159,126,5,9,5
270030502103032,55025,288-113,15,2,0,0,12
270030508243000,55434,854-113,0,0,0,0,0
270530268282004,55443,722-113,1122,693,110,78,186
270530264042000,55305,615-113,143,1,2,3,130
271230411055015,55112,25-113,0,0,0,0,0
271230407045002,55126,62-113,0,0,0,0,0
270530264042023,55305,615-113,129,7,9,1,111
270530259082010,55437,540-113,0,0,0,0,0
271230407071017,55126,261-113,146,0,6,14,122
271230407052002,55126,250-113,0,0,0,0,0
271230421021010,55117,62-113,159,0,9,13,134
270530265074001,55441,615-113,98,0,4,2,88
271630706031030,55082,294-113,18,0,0,0,18
271450003012010,56301,887-113,0,0,0,0,0
270530257032004,55437,535-113,41,0,2,3,30
270531036002009,55401,11-113,0,0,0,0,0
270370606033005,55118,417-113,295,0,0,10,280
270530204004002,55430,721-113,0,0,0,0,0
271230405043003,55110,265-113,96,2,1,9,73
270530275012043,55331,671-113,109,0,0,4,102
270530269031000,55316,766-113,0,0,0,0,0
270530215022002,55428,755-113,0,0,0,0,0
270530259091014,55438,597-113,83,1,1,0,80
270530218002011,55416,9-113,132,2,6,0,116
270030513023003,55421,10-113,99,10,15,4,69
270530268164006,55445,760-113,160,44,9,55,41
270530275011002,55331,671-113,0,0,0,0,0
270030506051014,55433,766-113,58,3,2,0,53
270530265074005,55441,672-113,16,4,3,0,2
270530272031028,55331,671-113,51,3,1,0,47
270370605024001,55076,71-113,35,0,0,1,33
270531018003013,55418,17-113,62,4,6,0,43
270530259091009,55437,597-113,35,0,0,0,28
270370608131010,55044,467-113,89,5,0,0,81
270030512034026,55432,10-113,0,0,0,0,0
270370605021006,55076,68-113,370,35,80,9,225
270370606043018,55118,417-113,104,0,4,2,98
271230411052011,55112,25-113,80,0,0,0,79
271230350001003,55104,21-113,57,1,1,3,52
271230422021006,55109,71-113,77,0,0,4,73
270530238015001,55424,6-113,31,0,2,2,27
271230417001004,55113,65-113,143,0,5,2,126
271230331002003,55106,74-113,123,25,27,24,45
271230413021003,55113,225-113,0,0,0,0,0
271230425041009,55119,63-113,111,0,8,9,85
271230412002004,55112,4-113,35,3,5,9,15
271230408011044,55112,4-113,98,2,47,7,36
271230374035000,55119,70-113,130,13,15,30,63
271230406052021,55127,62-113,121,1,14,44,53
271230369002038,55102,54-113,0,0,0,0,0
270530003003004,55412,19-113,77,27,5,1,43
271230411074008,55112,25-113,82,2,3,17,58
271230304003018,55117,65-113,47,5,2,6,28
271230374031008,55119,70-113,159,18,7,30,101
271230406052002,55127,62-113,0,0,0,0,0
270370605023002,55075,71-113,5,2,2,0,0
270530268221008,55444,766-113,98,0,0,7,84
270530216025003,55427,755-113,479,265,1,5,199
270531048021002,55454,6-113,0,0,0,0,0
270030508272011,55434,805-113,0,0,0,0,0
271630707061009,55082,294-113,0,0,0,0,0
270530262021016,55345,667-113,14,1,2,0,8
270530268077001,55445,721-113,104,4,16,4,78
270530267131007,55369,767-113,0,0,0,0,0
270530210014004,55427,755-113,0,0,0,0,0
270530265073004,55441,673-113,94,10,1,1,77
270530239022005,55439,46-113,197,7,1,20,158
270531108004007,55409,18-113,58,1,4,5,48
270530239014001,55439,589-113,168,0,1,10,156
270030507091023,55433,766-113,0,0,0,0,0
271450008014000,56303,887-113,0,0,0,0,0
270030507091006,55433,850-113,22,4,2,0,14
270530207002004,55429,721-113,0,0,0,0,0
270530235021008,55436,46-113,89,0,2,0,82
271230407081000,55126,225-113,489,27,18,45,391
271230411032002,55421,25-113,0,0,0,0,0
271230408042012,55112,261-113,25,0,0,2,23
271230406061009,55110,223-113,46,2,5,12,27
271230405044012,55110,265-113,34,9,0,1,21
271230408012007,55112,225-113,119,25,13,17,50
271230425042013,55119,350-113,47,3,4,10,27
271230407045020,55126,62-113,50,3,5,4,36
270530235024002,55436,46-113,28,0,0,0,26
270530275042009,55331,670-113,117,0,0,6,109
270530272041021,55359,672-113,19,0,2,1,15
270530201022002,55418,32-113,0,0,0,0,0
270530243003006,55423,538-113,81,8,0,2,71
271230425042006,55119,350-113,355,13,22,45,262
270530233004028,55343,12-113,0,0,0,0,0
270531040023013,55413,61-113,14,1,2,3,1
270530274001012,55391,671-113,72,0,0,0,71
270030508232009,55434,854-113,0,0,0,0,0
270530264042020,55305,615-113,462,1,12,21,416
270530272021000,55356,672-113,0,0,0,0,0
270530235025001,55436,46-113,1197,30,28,50,1062
270030506094018,55433,850-113,334,7,1,14,306
270370605071014,55076,68-113,201,32,19,11,136
270531016001008,55411,22-113,50,7,13,8,18
270030504012000,55303,852-113,0,0,0,0,0
271230407041001,55126,227-113,0,0,0,0,0
271230411054003,55112,25-113,0,0,0,0,0
271230409012001,55112,250-113,0,0,0,0,0
271230414004003,55113,225-113,322,168,4,15,129
270530272041034,55359,672-113,14,0,4,0,7
271230404024010,55110,270-113,82,0,3,6,66
271230405044009,55110,265-113,0,0,0,0,0
271230424013018,55109,64-113,0,0,0,0,0
270530259093001,55438,589-113,636,230,26,44,301
271230405044004,55110,265-113,0,0,0,0,0
270370606032015,55118,417-113,5,0,0,0,4
270530038012011,55414,6-113,0,0,0,0,0
270530236002014,55424,46-113,0,0,0,0,0
270030507041007,55448,854-113,0,0,0,0,0
270530257032000,55437,542-113,19,1,2,0,10
271630713003033,55071,364-113,0,0,0,0,0
270531004001000,55412,22-113,0,0,0,0,0
270030508232022,55434,854-113,87,1,5,19,58
270530263011011,55391,645-113,0,0,0,0,0
270530264043011,55305,671-113,170,5,4,1,157
270370605071005,55077,68-113,127,5,16,0,94
270530264044003,55305,645-113,275,1,12,13,238
270531041002003,55405,9-113,77,12,8,0,53
270030512034020,55432,10-113,0,0,0,0,0
270030508074001,55434,854-113,557,77,17,67,376
270530257022004,55431,535-113,134,9,1,16,105
270370608144014,55044,467-113,273,10,62,21,168
270030513051001,55421,10-113,160,13,2,11,127
270530119981003,55417,901-113,0,0,0,0,0
270370606033004,55118,83-113,0,0,0,0,0
270370603023006,55075,68-113,558,48,72,26,395
271230403024009,55110,265-113,51,3,0,0,45
271230307033011,55106,64-113,90,0,9,50,28
271230422023004,55117,61-113,325,22,13,33,254
271230425042000,55119,350-113,217,7,1,25,165
271230405042002,55110,265-113,0,0,0,0,0
271230342012008,55101,3-113,0,0,0,0,0
271230423013010,55109,71-113,0,0,0,0,0
271230425014001,55119,219-113,58,7,2,1,48
271230413021027,55113,225-113,0,0,0,0,0
271230424012015,55109,270-113,0,0,0,0,0
271230413013011,55113,32-113,70,6,4,1,49
271630710012012,55125,70-113,128,1,12,16,94
270530256053000,55437,542-113,162,1,5,5,151
271230408042024,55112,261-113,117,0,2,3,112
270530235023012,55436,46-113,32,1,3,0,27
270530275031009,55331,671-113,222,0,8,0,206
270530209021017,55422,14-113,64,1,0,9,52
270530272051004,55391,672-113,34,0,0,0,34
270530229015006,55416,615-113,948,29,29,57,788
270030502371021,55014,262-113,0,0,0,0,0
271630703031009,55110,270-113,10,3,2,0,5
270530268243002,55443,722-113,425,101,2,81,232
270030505051013,55303,805-113,192,12,1,4,170
270030502322002,55038,275-113,248,0,9,0,231
270530258012012,55431,18-113,0,0,0,0,0
270530215051008,55427,756-113,179,4,4,3,153
270030506061017,55433,766-113,0,0,0,0,0
270530262083003,55345,670-113,268,1,2,7,250
270530217002009,55422,14-113,40,2,4,2,27
270530237002011,55436,578-113,62,0,0,2,57
271630704052014,55082,294-113,0,0,0,0,0
270030506122005,55433,805-113,138,3,2,0,127
270030515022000,55421,801-113,110,10,4,12,79
270530268142002,55444,722-113,184,20,22,63,62
270530274001009,55391,671-113,113,0,1,0,112
270030508162025,55014,288-113,0,0,0,0,0
270370601051010,55118,68-113,385,29,90,4,249
271230332002004,55104,67-113,0,0,0,0,0
271230419003009,55113,61-113,254,12,2,30,196
271230363004000,55116,74-113,1047,51,78,93,790
271230427005006,55109,64-113,178,14,8,38,109
271230413011022,55113,87-113,20,0,1,0,19
271230411054015,55112,4-113,0,0,0,0,0
271230410023000,55112,25-113,0,0,0,0,0
271230425014004,55119,74-113,25,0,2,0,18
270530262062007,55345,670-113,369,2,3,8,349
270530246004011,55423,535-113,45,16,6,0,23
271230421021011,55117,71-113,335,20,17,22,266
271630710061004,55125,351-113,0,0,0,0,0
271630706022034,55082,294-113,9,0,1,0,8
270531048023015,55455,129-113,0,0,0,0,0
270530276024023,55364,645-113,0,0,0,0,0
270370604021001,55075,71-113,0,0,0,0,0
270530274001005,55391,671-113,75,0,1,0,71
270531031002006,55413,17-113,67,7,15,1,43
270530258013001,55431,18-113,0,0,0,0,0
270530233002001,55343,667-113,162,0,10,1,143
270030508261012,55434,831-113,161,1,7,1,148
270530256013009,55431,4-113,0,0,0,0,0
270530274003013,55331,671-113,129,0,0,2,124
270531041003013,55405,9-113,29,5,2,4,13
270370606053002,55120,417-113,354,4,4,8,325
271230425031000,55119,350-113,450,23,11,39,362
271230403012005,55110,265-113,15,0,0,4,10
271230407061016,55126,262-113,42,1,1,6,31
271230413021010,55113,225-113,141,4,3,4,126
271230424021006,55109,64-113,57,6,4,4,37
270530265164014,55441,705-113,0,0,0,0,0
271230371004001,55107,62-113,0,0,0,0,0
271230413021014,55113,225-113,86,3,3,1,74
271230424025002,55119,219-113,204,7,19,33,134
271230411061004,55112,25-113,669,297,39,72,239
271230422021005,55117,71-113,233,7,12,61,151
271230361001001,55107,71-113,0,0,0,0,0
271230406051009,55127,275-113,63,3,1,4,53
270530120012004,55419,4-113,68,0,3,5,58
271230413023002,55113,801-113,0,0,0,0,0
270530268222003,55443,763-113,254,72,7,51,121
270530230002032,55416,612-113,0,0,0,0,0
270531002002002,55412,5-113,52,7,3,6,28
270530209021003,55422,758-113,87,7,5,0,68
271630703011012,55115,270-113,37,0,0,1,36
270530258021012,55431,539-113,57,6,1,4,40
270030507122006,55448,854-113,32,0,1,5,21
270030508162036,55014,288-113,133,2,0,2,115
270530265081014,55442,755-113,94,2,5,5,81
270530237004000,55436,46-113,196,1,1,26,155
270370601042005,55118,75-113,56,1,10,2,41
270530258051006,55437,597-113,0,0,0,0,0
270530268163007,55445,760-113,384,108,41,139,93
270370601042014,55118,75-113,277,4,6,0,256
270530217005006,55422,14-113,90,13,5,0,68
270531052012006,55403,25-113,34,1,13,1,14
270530268262007,55443,766-113,204,49,7,23,121
270530222004001,55426,645-113,163,9,8,6,134
271230333003010,55104,21-113,61,3,5,5,42
271230413021002,55112,225-113,22,0,2,0,20
271230404022000,55110,219-113,234,11,5,15,196
271230401012018,55110,265-113,13,0,1,0,8
271230413021005,55113,225-113,0,0,0,0,0
271230405031008,55110,265-113,21,0,3,0,13
271230407051000,55126,262-113,77,0,1,31,39
271230424023000,55109,54-113,89,11,3,32,41
271230421011028,55117,275-113,0,0,0,0,0
271230423013009,55109,223-113,0,0,0,0,0
271230421013013,55117,62-113,125,6,7,14,96
270530265081001,55442,755-113,160,11,6,6,129
270530120011000,55419,578-113,100,8,2,2,75
270531255004035,55420,535-113,43,0,0,1,36
271230376013004,55116,23-113,0,0,0,0,0
271630712101008,55016,361-113,150,12,14,14,103
270370606062000,55120,75-113,520,6,7,4,495
270370606041042,55118,417-113,97,2,0,0,90
270530268151000,55430,852-113,0,0,0,0,0
270530235013000,55436,612-113,0,0,0,0,0
270530274004002,55391,671-113,86,0,1,0,84
270530216012015,55427,755-113,121,1,11,3,100
270370605072006,55076,68-113,274,11,12,0,236
270530260074007,55344,12-113,0,0,0,0,0
270030508294005,55449,865-113,20,0,5,1,2
271410304103012,55309,887-113,105,8,4,0,89
270530262011006,55345,670-113,38,0,4,1,32
270530262011008,55345,670-113,213,1,3,0,205
270370601052004,55118,68-113,89,12,4,4,68
270530215054000,55427,705-113,13,5,1,0,0
270370601042016,55118,452-113,128,0,6,15,101
270530259053000,55438,589-113,142,0,3,8,128
270530119985016,55417,515-113,68,5,4,4,50
270530217003002,55422,14-113,36,7,0,1,28
270030508292006,55449,250-113,95,2,3,6,76
270530272033009,55384,645-113,0,0,0,0,0
271450116003011,56301,887-113,0,0,0,0,0
271230332001001,55114,87-113,8,1,0,0,5
271230404022007,55109,265-113,0,0,0,0,0
270530217003018,55422,14-113,0,0,0,0,0
271230405041002,55127,265-113,620,24,27,55,494
271230306021009,55106,64-113,145,5,9,44,84
271230407044004,55126,227-113,73,0,0,5,65
271230404011005,55110,270-113,44,0,1,3,36
271230404011000,55110,270-113,155,0,5,1,135
270530254013001,55420,18-113,0,0,0,0,0
271230424021003,55109,64-113,52,0,7,22,18
270530247001010,55423,515-113,93,2,17,0,70
270530243001017,55423,535-113,342,36,27,214,44
271230424013015,55109,64-113,84,10,10,11,50
271230303003000,55103,3-113,72,8,0,0,62
270530276012016,55364,677-113,357,0,2,10,334
270530275043001,55331,670-113,35,0,1,0,30
270530269031017,55316,766-113,0,0,0,0,0
270530238011015,55424,6-113,60,0,0,1,57
270030507114004,55448,854-113,414,82,4,26,287
270530275014008,55331,670-113,59,0,2,0,53
271630706043000,55082,294-113,105,0,3,0,96
270530237004007,55436,578-113,66,1,3,4,54
270530264042008,55305,672-113,0,0,0,0,0
270370605072001,55076,68-113,165,0,7,8,144
270370601031009,55118,62-113,49,0,12,6,28
270530234012000,55343,612-113,0,0,0,0,0
270539801002011,55111,84-113,0,0,0,0,0
270530259053010,55438,589-113,62,1,2,0,56
270530268075009,55428,767-113,16,1,1,2,12
270530274004027,55391,671-113,39,0,0,0,38
270030508162030,55449,288-113,0,0,0,0,0
270530265113003,55441,717-113,141,3,11,2,123
270530272031004,55391,645-113,0,0,0,0,0
271230413012012,55113,87-113,78,3,6,1,67
271230422023010,55117,71-113,227,3,29,52,134
271230331001003,55106,74-113,13,0,2,3,5
271230409021029,55112,250-113,0,0,0,0,0
271230425042012,55119,350-113,61,5,1,17,33
271230411042000,55112,25-113,377,36,2,55,265
271230318021007,55119,54-113,85,25,11,19,24
271230409022003,55112,25-113,211,60,18,10,115
271230405022019,55110,265-113,11,3,0,0,5
271230371001000,55107,71-113,0,0,0,0,0
271230407042005,55126,227-113,0,0,0,0,0
271230407043015,55126,227-113,42,0,5,0,37
270530259063004,55438,589-113,48,0,1,3,43
271230413024017,55113,801-113,233,18,5,13,194
271230416014010,55113,62-113,97,4,2,8,71
270530256034022,55431,542-113,80,5,0,2,61
271230424013000,55109,265-113,52,5,3,24,17
270530264042003,55305,645-113,322,8,1,19,285
270030502291000,55014,250-113,428,5,7,14,397
270530235022015,55436,46-113,0,0,0,0,0
270530262063007,55345,670-113,183,0,1,1,180
270530259051027,55438,540-113,0,0,0,0,0
270530259082001,55437,540-113,362,14,8,41,284
270530260271023,55347,589-113,149,0,3,5,135
270531064001000,55406,67-113,0,0,0,0,0
270030507103000,55433,852-113,24,3,0,1,12
270530262022029,55345,667-113,68,1,0,11,51
270530258032020,55431,537-113,97,13,8,1,75
270530268281001,55443,763-113,125,26,1,53,42
270531048023004,55455,3-113,0,0,0,0,0
270530268221005,55444,766-113,0,0,0,0,0
270530256032002,55431,537-113,64,10,0,0,54
270030508241001,55434,854-113,81,11,9,6,51
270530263012011,55345,671-113,0,0,0,0,0
270530261041006,55343,12-113,127,5,2,1,108
270030508281000,55014,262-113,62,1,1,7,51
270370606051017,55120,415-113,0,0,0,0,0
270530275042002,55331,671-113,23,0,0,0,23
271230417004000,55113,65-113,466,39,13,29,354
270531225001000,55426,615-113,0,0,0,0,0
271230406063018,55117,223-113,100,19,4,31,43
271230426014003,55109,64-113,60,2,8,10,37
271230417003006,55113,83-113,46,3,7,7,28
270530256013010,55431,4-113,87,8,6,12,54
270530218001013,55422,755-113,54,7,0,0,45
270530259083008,55437,589-113,80,1,9,1,65
271630706021000,55082,294-113,0,0,0,0,0
271630703034006,55115,219-113,683,6,11,46,589
271630703011018,55115,270-113,123,0,3,0,120
271410305051020,55330,888-113,16,3,4,0,7
270530259092000,55437,597-113,122,0,2,4,106
270539800001042,55450,901-113,0,0,0,0,0
270530259072005,55438,597-113,0,0,0,0,0
271230424024003,55109,64-113,806,114,110,104,434
270530276024026,55364,645-113,44,0,1,0,35
270530259091007,55437,597-113,0,0,0,0,0
270530262052005,55345,667-113,98,0,0,0,92
271630704064016,55042,294-113,12,0,1,0,9
270530233005003,55343,12-113,64,2,4,6,46
270530217003019,55422,14-113,0,0,0,0,0
270530253013007,55420,18-113,217,6,5,14,190
270531225002005,55426,604-113,776,285,20,7,423
270530222002000,55426,645-113,217,2,1,10,188
270530270022041,55359,672-113,18,0,3,0,15
270370606061006,55120,452-113,482,14,10,23,430
270370601052015,55118,68-113,507,81,90,18,303
270530275013013,55331,671-113,171,8,5,0,158
270530235024014,55436,46-113,116,2,3,3,101
270370606053004,55120,417-113,0,0,0,0,0
270530259053005,55438,589-113,0,0,0,0,0
270030508242009,55434,854-113,42,0,5,6,31
270030512013001,55432,852-113,0,0,0,0,0
270030508112007,55434,59-113,0,0,0,0,0
270030507021005,55448,831-113,59,3,1,4,41
270030507044012,55433,805-113,43,0,0,1,38
270030504022012,55303,766-113,0,0,0,0,0
270370601011019,55118,68-113,65,0,5,0,56
271230406013010,55127,262-113,122,3,1,17,97
271230318023007,55119,74-113,346,104,98,57,78
271230421013007,55113,62-113,17,0,11,4,2
271230411063007,55112,25-113,135,0,13,37,80
270539800001037,55423,515-113,0,0,0,0,0
271230406052005,55126,62-113,0,0,0,0,0
271230413023005,55113,32-113,0,0,0,0,0
270530215043000,55427,756-113,0,0,0,0,0
271230406063013,55127,275-113,48,0,10,3,34
271630709061011,55128,219-113,15,0,3,1,3
271630710033015,55055,364-113,147,3,0,6,130
270530223011007,55426,667-113,232,2,15,2,210
270530209022016,55427,758-113,113,0,14,10,85
270370605054018,55118,75-113,34,2,5,3,21
270530249043000,55423,14-113,28,0,6,3,18
271630703034015,55115,219-113,0,0,0,0,0
270530275031002,55331,671-113,104,2,5,7,88
270030515011010,55421,801-113,690,121,58,60,421
270030508251004,55434,59-113,309,46,1,134,122
270531062002002,55406,2-113,126,18,8,2,96
270530259062012,55438,597-113,116,6,5,10,85
271630709092001,55128,294-113,502,17,34,101,323
270030507104006,55433,852-113,38,0,1,2,35
270530268127016,55445,724-113,0,0,0,0,0
270530275042003,55331,671-113,38,0,0,3,31
270030508243007,55434,854-113,45,4,0,13,21
270531028001006,55411,5-113,123,71,10,9,19
270530276021005,55364,645-113,0,0,0,0,0
270531040011000,55414,3-113,0,0,0,0,0
270530262082008,55345,670-113,97,0,0,1,96
270530218002005,55422,9-113,24,0,1,4,19
270530251004019,55425,539-113,0,0,0,0,0
270530273002030,55391,677-113,33,0,6,0,25
270370605063005,55076,75-113,38,0,6,0,23
270370605064013,55077,75-113,254,5,4,18,211
270030505041016,55303,850-113,110,0,2,0,105
270030508251013,55434,59-113,192,17,4,30,130
271410315003018,56304,887-113,0,0,0,0,0
271630703044021,55115,270-113,133,0,0,0,129
270530268261001,55444,766-113,70,15,3,2,46
270370606051014,55120,415-113,0,0,0,0,0
271230303002016,55117,65-113,53,3,4,1,41
271230367003026,55102,83-113,0,0,0,0,0
271230422022003,55117,71-113,300,98,16,82,91
271230416022018,55113,62-113,102,10,2,13,73
271230422021008,55109,71-113,33,0,7,20,5
270531048021001,55454,6-113,0,0,0,0,0
271230418003014,55113,65-113,52,2,2,3,42
271230307041005,55106,64-113,0,0,0,0,0
271230405044000,55110,265-113,0,0,0,0,0
271230417003000,55113,65-113,220,3,6,16,192
270530272031011,55391,645-113,0,0,0,0,0
270530262053005,55345,667-113,198,0,1,1,186
270530234021027,55343,612-113,0,0,0,0,0
271230411041004,55112,825-113,219,4,5,32,172
271230405031010,55110,265-113,0,0,0,0,0
271230408042023,55112,261-113,0,0,0,0,0
271230424011005,55109,64-113,106,0,2,26,69
271630712104000,55016,361-113,190,5,2,0,180
270530259053011,55438,589-113,22,4,2,3,12
270531116001000,55417,5-113,84,6,2,0,67
270370606032021,55118,417-113,60,5,2,0,53
270530216023027,55427,755-113,49,1,0,0,41
271230413021024,55113,225-113,130,5,4,3,110
270530272051059,55391,672-113,108,0,3,2,102
271230376041012,55116,84-113,0,0,0,0,0
270530275031008,55331,671-113,130,0,6,8,114
270530261032011,55343,670-113,39,3,0,0,36
270530212002010,55422,14-113,141,10,6,0,122
270531111001001,55407,22-113,0,0,0,0,0
270530222002002,55426,705-113,53,3,6,1,35
271450116003012,56301,887-113,0,0,0,0,0
270370605091007,55076,68-113,164,12,6,8,135
270530214002016,55422,14-113,29,0,0,0,23
270370605071008,55077,68-113,10,0,1,0,5
270370606032000,55118,417-113,24,0,0,1,19
270530215051000,55427,755-113,9,1,1,1,0
271230365001004,55105,74-113,29,4,1,2,19
271230408042020,55112,261-113,31,1,1,1,23
271230407091004,55126,227-113,0,0,0,0,0
271230407072012,55126,62-113,72,7,3,7,54
271230374035004,55119,365-113,0,0,0,0,0
271230411063005,55112,25-113,210,6,1,31,168
271230308004004,55117,65-113,109,19,10,52,18
271230411043006,55112,25-113,80,6,1,8,58
271230408041002,55112,225-113,8,0,1,0,7
271230407071003,55126,262-113,384,2,2,8,366
271230413013004,55113,87-113,329,6,8,20,281
271230407071011,55126,262-113,0,0,0,0,0
271230411043000,55112,25-113,106,11,4,11,77
271230411051000,55112,4-113,6,0,0,0,3
271230412002005,55112,4-113,413,10,82,16,301
271230319001006,55108,3-113,0,0,0,0,0
271230415001002,55113,227-113,0,0,0,0,0
270530269073018,55316,766-113,109,3,4,5,89
271230308001000,55117,3-113,627,81,23,445,73
271630713001002,55071,364-113,0,0,0,0,0
271230401012020,55110,265-113,0,0,0,0,0
270530268127015,55445,722-113,177,22,5,39,98
270530242001040,55423,4-113,58,5,3,2,43
270530218002010,55422,9-113,42,1,0,3,38
270530277012012,55364,672-113,0,0,0,0,0
